province,district,month,direction,freq_pct
Antalya,Kale,1,W,14.05
Antalya,Kale,1,NW,8.78
Antalya,Kale,2,N,14.19
Antalya,Kale,2,NE,27.39
Antalya,Kale,2,E,16.64
Antalya,Kale,2,SE,8.01
Antalya,Kale,2,S,7.29
Antalya,Kale,2,SW,10.38
Antalya,Kale,2,W,9.16
Antalya,Kale,2,NW,6.95
Antalya,Kale,3,N,13.12
Antalya,Kale,3,NE,22.73
Antalya,Kale,3,E,14.68
Antalya,Kale,3,SE,8.2
Antalya,Kale,3,S,8.43
Antalya,Kale,3,SW,12.02
Antalya,Kale,3,W,14.02
Antalya,Kale,3,NW,6.81
Antalya,Kale,4,N,12.1
Antalya,Kale,4,NE,22.4
Antalya,Kale,4,E,11.14
Antalya,Kale,4,SE,8.65
Antalya,Kale,4,S,12.29
Antalya,Kale,4,SW,15.28
Antalya,Kale,4,W,10.85
Antalya,Kale,4,NW,7.29
Antalya,Kale,5,N,10.97
Antalya,Kale,5,NE,18.9
Antalya,Kale,5,E,12.16
Antalya,Kale,5,SE,11.25
Antalya,Kale,5,S,14.26
Antalya,Kale,5,SW,16.59
Antalya,Kale,5,W,9.05
Antalya,Kale,5,NW,6.83
Antalya,Kale,6,N,11.43
Antalya,Kale,6,NE,15.25
Antalya,Kale,6,E,9.33
Antalya,Kale,6,SE,7.82
Antalya,Kale,6,S,17.76
Antalya,Kale,6,SW,21.22
Antalya,Kale,6,W,9.56
Antalya,Kale,6,NW,7.62
Antalya,Kale,7,N,14.02
Antalya,Kale,7,NE,13.16
Antalya,Kale,7,E,8.33
Antalya,Kale,7,SE,6.18
Antalya,Kale,7,S,18.25
Antalya,Kale,7,SW,22.93
Antalya,Kale,7,W,8.6
Antalya,Kale,7,NW,8.52
Antalya,Kale,8,N,10.19
Antalya,Kale,8,NE,13.29
Antalya,Kale,8,E,10.3
Antalya,Kale,8,SE,6.51
Antalya,Kale,8,S,20.55
Antalya,Kale,8,SW,22.31
Antalya,Kale,8,W,9.52
Antalya,Kale,8,NW,7.34
Antalya,Kale,9,N,10.21
Antalya,Kale,9,NE,17.76
Antalya,Kale,9,E,11.01
Antalya,Kale,9,SE,6.93
Antalya,Kale,9,S,15.96
Antalya,Kale,9,SW,19.68
Antalya,Kale,9,W,11.14
Antalya,Kale,9,NW,7.31
Antalya,Kale,10,N,12.03
Antalya,Kale,10,NE,23.06
Antalya,Kale,10,E,9.95
Antalya,Kale,10,SE,9.06
Antalya,Kale,10,S,14.68
Antalya,Kale,10,SW,14.1
Antalya,Kale,10,W,9.78
Antalya,Kale,10,NW,7.34
Antalya,Kale,11,N,12.89
Antalya,Kale,11,NE,28.51
Antalya,Kale,11,E,13.69
Antalya,Kale,11,SE,9.01
Antalya,Kale,11,S,10.53
Antalya,Kale,11,SW,8.99
Antalya,Kale,11,W,9.31
Antalya,Kale,11,NW,7.07
Antalya,Kale,12,N,12.76
Antalya,Kale,12,NE,28.15
Antalya,Kale,12,E,17.76
Antalya,Kale,12,SE,7.57
Antalya,Kale,12,S,7.77
Antalya,Kale,12,SW,8.68
Antalya,Kale,12,W,10.42
Antalya,Kale,12,NW,6.91
Antalya,Kaş,0,N,18.96
Antalya,Kaş,0,NE,10.31
Antalya,Kaş,0,E,6.96
Antalya,Kaş,0,SE,3.77
Antalya,Kaş,0,S,5.19
Antalya,Kaş,0,SW,16.26
Antalya,Kaş,0,W,22.69
Antalya,Kaş,0,NW,15.87
Antalya,Kaş,1,N,22.42
Antalya,Kaş,1,NE,16.52
Antalya,Kaş,1,E,9.91
Antalya,Kaş,1,SE,4.6
Antalya,Kaş,1,S,3.98
Antalya,Kaş,1,SW,8.56
Antalya,Kaş,1,W,21.94
Antalya,Kaş,1,NW,12.08
Antalya,Kaş,2,N,23.03
Antalya,Kaş,2,NE,15.4
Antalya,Kaş,2,E,13.22
Antalya,Kaş,2,SE,4.53
Antalya,Kaş,2,S,3.19
Antalya,Kaş,2,SW,9.31
Antalya,Kaş,2,W,17.18
Antalya,Kaş,2,NW,14.13
Antalya,Kaş,3,N,15.63
Antalya,Kaş,3,NE,12.84
Antalya,Kaş,3,E,10.32
Antalya,Kaş,3,SE,3.82
Antalya,Kaş,3,S,3.47
Antalya,Kaş,3,SW,10.52
Antalya,Kaş,3,W,28.41
Antalya,Kaş,3,NW,14.99
Antalya,Kaş,4,N,16.68
Antalya,Kaş,4,NE,10.81
Antalya,Kaş,4,E,7.47
Antalya,Kaş,4,SE,4.1
Antalya,Kaş,4,S,5.54
Antalya,Kaş,4,SW,14.26
Antalya,Kaş,4,W,25.92
Antalya,Kaş,4,NW,15.22
Antalya,Kaş,5,N,15.12
Antalya,Kaş,5,NE,9.95
Antalya,Kaş,5,E,6.17
Antalya,Kaş,5,SE,4.99
Antalya,Kaş,5,S,6.77
Antalya,Kaş,5,SW,17.28
Antalya,Kaş,5,W,25.67
Antalya,Kaş,5,NW,14.05
Antalya,Kaş,6,N,13.29
Antalya,Kaş,6,NE,6.69
Antalya,Kaş,6,E,3.94
Antalya,Kaş,6,SE,3.96
Antalya,Kaş,6,S,7.11
Antalya,Kaş,6,SW,23.53
Antalya,Kaş,6,W,25.94
Antalya,Kaş,6,NW,15.53
Antalya,Kaş,7,N,14.64
Antalya,Kaş,7,NE,6.65
Antalya,Kaş,7,E,2.92
Antalya,Kaş,7,SE,2.86
Antalya,Kaş,7,S,6.21
Antalya,Kaş,7,SW,29.45
Antalya,Kaş,7,W,20.87
Antalya,Kaş,7,NW,16.4
Antalya,Kaş,8,N,12.57
Antalya,Kaş,8,NE,5.93
Antalya,Kaş,8,E,3.08
Antalya,Kaş,8,SE,2.04
Antalya,Kaş,8,S,6.18
Antalya,Kaş,8,SW,27.92
Antalya,Kaş,8,W,25.26
Antalya,Kaş,8,NW,17.03
Antalya,Kaş,9,N,16.4
Antalya,Kaş,9,NE,5.71
Antalya,Kaş,9,E,2.58
Antalya,Kaş,9,SE,2.39
Antalya,Kaş,9,S,5.19
Antalya,Kaş,9,SW,20.68
Antalya,Kaş,9,W,28.67
Antalya,Kaş,9,NW,18.38
Antalya,Kaş,10,N,23.53
Antalya,Kaş,10,NE,5.85
Antalya,Kaş,10,E,3.78
Antalya,Kaş,10,SE,3.9
Antalya,Kaş,10,S,6.03
Antalya,Kaş,10,SW,15.56
Antalya,Kaş,10,W,20.16
Antalya,Kaş,10,NW,21.18
Antalya,Kaş,11,N,29.29
Antalya,Kaş,11,NE,11.47
Antalya,Kaş,11,E,8.74
Antalya,Kaş,11,SE,4.72
Antalya,Kaş,11,S,5.19
Antalya,Kaş,11,SW,9.49
Antalya,Kaş,11,W,15.29
Antalya,Kaş,11,NW,15.81
Antalya,Kaş,12,N,25.24
Antalya,Kaş,12,NE,16.17
Antalya,Kaş,12,E,11.76
Antalya,Kaş,12,SE,3.35
Antalya,Kaş,12,S,3.28
Antalya,Kaş,12,SW,8.0
Antalya,Kaş,12,W,16.68
Antalya,Kaş,12,NW,15.52
Antalya,Kemer,0,N,20.43
Antalya,Kemer,0,NE,9.63
Antalya,Kemer,0,E,8.15
Antalya,Kemer,0,SE,11.48
Antalya,Kemer,0,S,8.92
Antalya,Kemer,0,SW,3.8
Antalya,Kemer,0,W,13.7
Antalya,Kemer,0,NW,23.89
Antalya,Kemer,1,N,26.57
Antalya,Kemer,1,NE,10.13
Antalya,Kemer,1,E,5.86
Antalya,Kemer,1,SE,6.33
Antalya,Kemer,1,S,11.45
Antalya,Kemer,1,SW,5.51
Antalya,Kemer,1,W,10.52
Antalya,Kemer,1,NW,23.62
Antalya,Kemer,2,N,22.38
Antalya,Kemer,2,NE,8.7
Antalya,Kemer,2,E,7.45
Antalya,Kemer,2,SE,9.36
Antalya,Kemer,2,S,9.39
Antalya,Kemer,2,SW,4.65
Antalya,Kemer,2,W,13.38
Antalya,Kemer,2,NW,24.68
Antalya,Kemer,3,N,22.19
Antalya,Kemer,3,NE,8.7
Antalya,Kemer,3,E,7.59
Antalya,Kemer,3,SE,11.16
Antalya,Kemer,3,S,8.74
Antalya,Kemer,3,SW,4.26
Antalya,Kemer,3,W,13.48
Antalya,Kemer,3,NW,23.88
Antalya,Kemer,4,N,17.12
Antalya,Kemer,4,NE,8.74
Antalya,Kemer,4,E,8.81
Antalya,Kemer,4,SE,13.9
Antalya,Kemer,4,S,9.53
Antalya,Kemer,4,SW,3.71
Antalya,Kemer,4,W,15.72
Antalya,Kemer,4,NW,22.47
Antalya,Kemer,5,N,16.63
Antalya,Kemer,5,NE,9.61
Antalya,Kemer,5,E,9.22
Antalya,Kemer,5,SE,13.48
Antalya,Kemer,5,S,9.74
Antalya,Kemer,5,SW,3.27
Antalya,Kemer,5,W,16.45
Antalya,Kemer,5,NW,21.6
Antalya,Kemer,6,N,16.14
Antalya,Kemer,6,NE,9.46
Antalya,Kemer,6,E,9.07
Antalya,Kemer,6,SE,14.53
Antalya,Kemer,6,S,9.74
Antalya,Kemer,6,SW,3.39
Antalya,Kemer,6,W,15.0
Antalya,Kemer,6,NW,22.68
Antalya,Kemer,7,N,20.97
Antalya,Kemer,7,NE,10.9
Antalya,Kemer,7,E,8.88
Antalya,Kemer,7,SE,12.85
Antalya,Kemer,7,S,9.49
Antalya,Kemer,7,SW,3.76
Antalya,Kemer,7,W,10.87
Antalya,Kemer,7,NW,22.27
Antalya,Kemer,8,N,19.49
Antalya,Kemer,8,NE,9.97
Antalya,Kemer,8,E,10.56
Antalya,Kemer,8,SE,17.08
Antalya,Kemer,8,S,8.48
Antalya,Kemer,8,SW,3.35
Antalya,Kemer,8,W,11.45
Antalya,Kemer,8,NW,19.61
Antalya,Kemer,9,N,18.58
Antalya,Kemer,9,NE,8.53
Antalya,Kemer,9,E,8.92
Antalya,Kemer,9,SE,15.56
Antalya,Kemer,9,S,8.47
Antalya,Kemer,9,SW,2.72
Antalya,Kemer,9,W,13.68
Antalya,Kemer,9,NW,23.54
Antalya,Kemer,10,N,17.89
Antalya,Kemer,10,NE,10.26
Antalya,Kemer,10,E,8.27
Antalya,Kemer,10,SE,10.6
Antalya,Kemer,10,S,7.41
Antalya,Kemer,10,SW,3.31
Antalya,Kemer,10,W,15.24
Antalya,Kemer,10,NW,27.03
Antalya,Kemer,11,N,19.21
Antalya,Kemer,11,NE,9.99
Antalya,Kemer,11,E,6.89
Antalya,Kemer,11,SE,7.03
Antalya,Kemer,11,S,8.29
Antalya,Kemer,11,SW,4.33
Antalya,Kemer,11,W,16.72
Antalya,Kemer,11,NW,27.54
Antalya,Kemer,12,N,27.84
Antalya,Kemer,12,NE,10.43
Antalya,Kemer,12,E,6.24
Antalya,Kemer,12,SE,5.85
Antalya,Kemer,12,S,6.37
Antalya,Kemer,12,SW,3.36
Antalya,Kemer,12,W,12.07
Antalya,Kemer,12,NW,27.85
Antalya,Korkuteli,0,N,10.76
Antalya,Korkuteli,0,NE,12.12
Antalya,Korkuteli,0,E,16.74
Antalya,Korkuteli,0,SE,5.62
Antalya,Korkuteli,0,S,3.13
Antalya,Korkuteli,0,SW,5.89
Antalya,Korkuteli,0,W,31.73
Antalya,Korkuteli,0,NW,14.0
Antalya,Korkuteli,1,N,9.7
Antalya,Korkuteli,1,NE,6.69
Antalya,Korkuteli,1,E,9.29
Antalya,Korkuteli,1,SE,7.74
Antalya,Korkuteli,1,S,4.83
Antalya,Korkuteli,1,SW,8.9
Antalya,Korkuteli,1,W,33.01
Antalya,Korkuteli,1,NW,19.84
Antalya,Korkuteli,2,N,11.94
Antalya,Korkuteli,2,NE,9.45
Antalya,Korkuteli,2,E,13.34
Antalya,Korkuteli,2,SE,7.49
Antalya,Korkuteli,2,S,4.0
Antalya,Korkuteli,2,SW,8.04
Antalya,Korkuteli,2,W,28.58
Antalya,Korkuteli,2,NW,17.15
Antalya,Korkuteli,3,N,11.95
Antalya,Korkuteli,3,NE,11.61
Antalya,Korkuteli,3,E,14.02
Antalya,Korkuteli,3,SE,6.65
Antalya,Korkuteli,3,S,3.4
Antalya,Korkuteli,3,SW,8.45
Antalya,Korkuteli,3,W,27.88
Antalya,Korkuteli,3,NW,16.03
Antalya,Korkuteli,4,N,11.32
Antalya,Korkuteli,4,NE,11.93
Antalya,Korkuteli,4,E,18.06
Antalya,Korkuteli,4,SE,6.42
Antalya,Korkuteli,4,S,4.18
Antalya,Korkuteli,4,SW,7.07
Antalya,Korkuteli,4,W,27.92
Antalya,Korkuteli,4,NW,13.11
Antalya,Korkuteli,5,N,10.83
Antalya,Korkuteli,5,NE,11.49
Antalya,Korkuteli,5,E,18.68
Antalya,Korkuteli,5,SE,6.18
Antalya,Korkuteli,5,S,3.9
Antalya,Korkuteli,5,SW,6.8
Antalya,Korkuteli,5,W,31.67
Antalya,Korkuteli,5,NW,10.44
Antalya,Korkuteli,6,N,10.53
Antalya,Korkuteli,6,NE,14.39
Antalya,Korkuteli,6,E,18.35
Antalya,Korkuteli,6,SE,5.53
Antalya,Korkuteli,6,S,2.86
Antalya,Korkuteli,6,SW,5.31
Antalya,Korkuteli,6,W,32.1
Antalya,Korkuteli,6,NW,10.94
Antalya,Korkuteli,7,N,12.96
Antalya,Korkuteli,7,NE,21.85
Antalya,Korkuteli,7,E,19.42
Antalya,Korkuteli,7,SE,3.78
Antalya,Korkuteli,7,S,1.84
Antalya,Korkuteli,7,SW,3.01
Antalya,Korkuteli,7,W,25.23
Antalya,Korkuteli,7,NW,11.91
Antalya,Korkuteli,8,N,10.13
Antalya,Korkuteli,8,NE,16.72
Antalya,Korkuteli,8,E,25.28
Antalya,Korkuteli,8,SE,5.09
Antalya,Korkuteli,8,S,1.85
Antalya,Korkuteli,8,SW,2.93
Antalya,Korkuteli,8,W,28.19
Antalya,Korkuteli,8,NW,9.8
Antalya,Korkuteli,9,N,9.0
Antalya,Korkuteli,9,NE,12.33
Antalya,Korkuteli,9,E,20.32
Antalya,Korkuteli,9,SE,5.53
Antalya,Korkuteli,9,S,2.44
Antalya,Korkuteli,9,SW,5.79
Antalya,Korkuteli,9,W,33.68
Antalya,Korkuteli,9,NW,10.9
Antalya,Korkuteli,10,N,10.27
Antalya,Korkuteli,10,NE,11.51
Antalya,Korkuteli,10,E,16.81
Antalya,Korkuteli,10,SE,4.73
Antalya,Korkuteli,10,S,3.12
Antalya,Korkuteli,10,SW,4.41
Antalya,Korkuteli,10,W,36.34
Antalya,Korkuteli,10,NW,12.81
Antalya,Korkuteli,11,N,9.58
Antalya,Korkuteli,11,NE,9.1
Antalya,Korkuteli,11,E,13.68
Antalya,Korkuteli,11,SE,5.49
Antalya,Korkuteli,11,S,3.33
Antalya,Korkuteli,11,SW,5.4
Antalya,Korkuteli,11,W,38.76
Antalya,Korkuteli,11,NW,14.65
Antalya,Korkuteli,12,N,10.95
Antalya,Korkuteli,12,NE,8.12
Antalya,Korkuteli,12,E,13.39
Antalya,Korkuteli,12,SE,3.01
Antalya,Korkuteli,12,S,1.91
Antalya,Korkuteli,12,SW,4.81
Antalya,Korkuteli,12,W,37.31
Antalya,Korkuteli,12,NW,20.5
Antalya,Kumluca,0,N,30.54
Antalya,Kumluca,0,NE,5.57
Antalya,Kumluca,0,E,3.24
Antalya,Kumluca,0,SE,3.2
Antalya,Kumluca,0,S,11.5
Antalya,Kumluca,0,SW,19.43
Antalya,Kumluca,0,W,9.35
Antalya,Kumluca,0,NW,17.15
Antalya,Kumluca,1,N,41.21
Antalya,Kumluca,1,NE,8.59
Antalya,Kumluca,1,E,4.57
Antalya,Kumluca,1,SE,5.07
Antalya,Kumluca,1,S,8.4
Antalya,Kumluca,1,SW,10.71
Antalya,Kumluca,1,W,7.27
Antalya,Kumluca,1,NW,14.18
Antalya,Kumluca,2,N,39.43
Antalya,Kumluca,2,NE,8.66
Antalya,Kumluca,2,E,5.57
Antalya,Kumluca,2,SE,5.04
Antalya,Kumluca,2,S,9.2
Antalya,Kumluca,2,SW,11.45
Antalya,Kumluca,2,W,6.83
Antalya,Kumluca,2,NW,13.83
Antalya,Kumluca,3,N,32.82
Antalya,Kumluca,3,NE,9.25
Antalya,Kumluca,3,E,4.69
Antalya,Kumluca,3,SE,4.26
Antalya,Kumluca,3,S,12.37
Antalya,Kumluca,3,SW,14.38
Antalya,Kumluca,3,W,8.78
Antalya,Kumluca,3,NW,13.45
Antalya,Kumluca,4,N,29.22
Antalya,Kumluca,4,NE,6.36
Antalya,Kumluca,4,E,3.29
Antalya,Kumluca,4,SE,4.25
Antalya,Kumluca,4,S,15.96
Antalya,Kumluca,4,SW,18.25
Antalya,Kumluca,4,W,8.46
Antalya,Kumluca,4,NW,14.21
Antalya,Kumluca,5,N,21.77
Antalya,Kumluca,5,NE,4.65
Antalya,Kumluca,5,E,3.87
Antalya,Kumluca,5,SE,3.68
Antalya,Kumluca,5,S,16.26
Antalya,Kumluca,5,SW,22.92
Antalya,Kumluca,5,W,10.22
Antalya,Kumluca,5,NW,16.63
Antalya,Kumluca,6,N,18.06
Antalya,Kumluca,6,NE,2.43
Antalya,Kumluca,6,E,1.82
Antalya,Kumluca,6,SE,2.29
Antalya,Kumluca,6,S,15.75
Antalya,Kumluca,6,SW,28.01
Antalya,Kumluca,6,W,11.64
Antalya,Kumluca,6,NW,20.0
Antalya,Kumluca,7,N,20.46
Antalya,Kumluca,7,NE,2.84
Antalya,Kumluca,7,E,1.79
Antalya,Kumluca,7,SE,2.45
Antalya,Kumluca,7,S,16.64
Antalya,Kumluca,7,SW,27.9
Antalya,Kumluca,7,W,10.59
Antalya,Kumluca,7,NW,17.34
Antalya,Kumluca,8,N,18.48
Antalya,Kumluca,8,NE,2.28
Antalya,Kumluca,8,E,1.69
Antalya,Kumluca,8,SE,1.98
Antalya,Kumluca,8,S,15.17
Antalya,Kumluca,8,SW,30.63
Antalya,Kumluca,8,W,11.03
Antalya,Kumluca,8,NW,18.72
Antalya,Kumluca,9,N,25.25
Antalya,Kumluca,9,NE,2.94
Antalya,Kumluca,9,E,1.68
Antalya,Kumluca,9,SE,1.86
Antalya,Kumluca,9,S,10.08
Antalya,Kumluca,9,SW,25.25
Antalya,Kumluca,9,W,11.4
Antalya,Kumluca,9,NW,21.53
Antalya,Kumluca,10,N,36.33
Antalya,Kumluca,10,NE,3.6
Antalya,Kumluca,10,E,2.1
Antalya,Kumluca,10,SE,1.96
Antalya,Kumluca,10,S,6.87
Antalya,Kumluca,10,SW,20.69
Antalya,Kumluca,10,W,9.45
Antalya,Kumluca,10,NW,19.01
Antalya,Kumluca,11,N,42.44
Antalya,Kumluca,11,NE,4.9
Antalya,Kumluca,11,E,3.99
Antalya,Kumluca,11,SE,2.5
Antalya,Kumluca,11,S,5.64
Antalya,Kumluca,11,SW,13.85
Antalya,Kumluca,11,W,8.51
Antalya,Kumluca,11,NW,18.17
Antalya,Kumluca,12,N,41.52
Antalya,Kumluca,12,NE,10.47
Antalya,Kumluca,12,E,3.97
Antalya,Kumluca,12,SE,3.2
Antalya,Kumluca,12,S,5.54
Antalya,Kumluca,12,SW,8.72
Antalya,Kumluca,12,W,7.93
Antalya,Kumluca,12,NW,18.66
Antalya,Manavgat,0,N,13.73
Antalya,Manavgat,0,NE,31.4
Antalya,Manavgat,0,E,9.43
Antalya,Manavgat,0,SE,10.79
Antalya,Manavgat,0,S,15.69
Antalya,Manavgat,0,SW,9.83
Antalya,Manavgat,0,W,3.82
Antalya,Manavgat,0,NW,5.31
Antalya,Manavgat,1,N,15.35
Antalya,Manavgat,1,NE,34.21
Antalya,Manavgat,1,E,12.42
Antalya,Manavgat,1,SE,17.51
Antalya,Manavgat,1,S,6.44
Antalya,Manavgat,1,SW,3.19
Antalya,Manavgat,1,W,3.92
Antalya,Manavgat,1,NW,6.96
Antalya,Manavgat,2,N,15.44
Antalya,Manavgat,2,NE,35.84
Antalya,Manavgat,2,E,9.69
Antalya,Manavgat,2,SE,13.18
Antalya,Manavgat,2,S,7.86
Antalya,Manavgat,2,SW,6.77
Antalya,Manavgat,2,W,4.31
Antalya,Manavgat,2,NW,6.91
Antalya,Manavgat,3,N,15.98
Antalya,Manavgat,3,NE,30.12
Antalya,Manavgat,3,E,9.5
Antalya,Manavgat,3,SE,10.09
Antalya,Manavgat,3,S,11.84
Antalya,Manavgat,3,SW,8.51
Antalya,Manavgat,3,W,5.38
Antalya,Manavgat,3,NW,8.58
Antalya,Manavgat,4,N,15.06
Antalya,Manavgat,4,NE,26.88
Antalya,Manavgat,4,E,8.5
Antalya,Manavgat,4,SE,10.49
Antalya,Manavgat,4,S,17.71
Antalya,Manavgat,4,SW,10.9
Antalya,Manavgat,4,W,4.89
Antalya,Manavgat,4,NW,5.58
Antalya,Manavgat,5,N,12.9
Antalya,Manavgat,5,NE,22.8
Antalya,Manavgat,5,E,9.33
Antalya,Manavgat,5,SE,11.95
Antalya,Manavgat,5,S,20.38
Antalya,Manavgat,5,SW,11.87
Antalya,Manavgat,5,W,4.65
Antalya,Manavgat,5,NW,6.13
Antalya,Manavgat,6,N,12.42
Antalya,Manavgat,6,NE,21.15
Antalya,Manavgat,6,E,9.83
Antalya,Manavgat,6,SE,10.72
Antalya,Manavgat,6,S,25.92
Antalya,Manavgat,6,SW,12.26
Antalya,Manavgat,6,W,3.22
Antalya,Manavgat,6,NW,4.47
Antalya,Manavgat,7,N,15.46
Antalya,Manavgat,7,NE,21.36
Antalya,Manavgat,7,E,8.74
Antalya,Manavgat,7,SE,11.37
Antalya,Manavgat,7,S,25.34
Antalya,Manavgat,7,SW,11.72
Antalya,Manavgat,7,W,2.59
Antalya,Manavgat,7,NW,3.43
Antalya,Manavgat,8,N,11.91
Antalya,Manavgat,8,NE,21.69
Antalya,Manavgat,8,E,11.01
Antalya,Manavgat,8,SE,9.8
Antalya,Manavgat,8,S,27.88
Antalya,Manavgat,8,SW,12.31
Antalya,Manavgat,8,W,1.8
Antalya,Manavgat,8,NW,3.6
Antalya,Manavgat,9,N,10.86
Antalya,Manavgat,9,NE,34.33
Antalya,Manavgat,9,E,8.19
Antalya,Manavgat,9,SE,7.46
Antalya,Manavgat,9,S,20.74
Antalya,Manavgat,9,SW,13.76
Antalya,Manavgat,9,W,2.43
Antalya,Manavgat,9,NW,2.22
Antalya,Manavgat,10,N,11.71
Antalya,Manavgat,10,NE,42.33
Antalya,Manavgat,10,E,6.18
Antalya,Manavgat,10,SE,6.83
Antalya,Manavgat,10,S,12.42
Antalya,Manavgat,10,SW,13.51
Antalya,Manavgat,10,W,3.76
Antalya,Manavgat,10,NW,3.27
Antalya,Manavgat,11,N,11.42
Antalya,Manavgat,11,NE,45.07
Antalya,Manavgat,11,E,8.61
Antalya,Manavgat,11,SE,9.24
Antalya,Manavgat,11,S,6.67
Antalya,Manavgat,11,SW,8.4
Antalya,Manavgat,11,W,4.64
Antalya,Manavgat,11,NW,5.96
Antalya,Manavgat,12,N,16.28
Antalya,Manavgat,12,NE,41.47
Antalya,Manavgat,12,E,11.1
Antalya,Manavgat,12,SE,10.85
Antalya,Manavgat,12,S,4.74
Antalya,Manavgat,12,SW,4.62
Antalya,Manavgat,12,W,4.29
Antalya,Manavgat,12,NW,6.65
Antalya,Merkez,0,N,24.55
Antalya,Merkez,0,NE,4.87
Antalya,Merkez,0,E,3.39
Antalya,Merkez,0,SE,8.26
Antalya,Merkez,0,S,15.78
Antalya,Merkez,0,SW,2.77
Antalya,Merkez,0,W,2.2
Antalya,Merkez,0,NW,38.19
Antalya,Merkez,1,N,31.61
Antalya,Merkez,1,NE,5.7
Antalya,Merkez,1,E,4.07
Antalya,Merkez,1,SE,9.65
Antalya,Merkez,1,S,6.32
Antalya,Merkez,1,SW,2.28
Antalya,Merkez,1,W,1.92
Antalya,Merkez,1,NW,38.44
Antalya,Merkez,2,N,28.8
Antalya,Merkez,2,NE,5.54
Antalya,Merkez,2,E,3.71
Antalya,Merkez,2,SE,8.27
Antalya,Merkez,2,S,9.79
Antalya,Merkez,2,SW,3.71
Antalya,Merkez,2,W,1.96
Antalya,Merkez,2,NW,38.22
Antalya,Merkez,3,N,26.61
Antalya,Merkez,3,NE,5.35
Antalya,Merkez,3,E,3.86
Antalya,Merkez,3,SE,7.85
Antalya,Merkez,3,S,13.59
Antalya,Merkez,3,SW,3.05
Antalya,Merkez,3,W,1.76
Antalya,Merkez,3,NW,37.93
Antalya,Merkez,4,N,23.08
Antalya,Merkez,4,NE,4.81
Antalya,Merkez,4,E,3.57
Antalya,Merkez,4,SE,9.35
Antalya,Merkez,4,S,18.08
Antalya,Merkez,4,SW,2.65
Antalya,Merkez,4,W,2.03
Antalya,Merkez,4,NW,36.43
Antalya,Merkez,5,N,20.75
Antalya,Merkez,5,NE,4.22
Antalya,Merkez,5,E,3.45
Antalya,Merkez,5,SE,10.07
Antalya,Merkez,5,S,19.89
Antalya,Merkez,5,SW,2.88
Antalya,Merkez,5,W,3.01
Antalya,Merkez,5,NW,35.73
Antalya,Merkez,6,N,18.85
Antalya,Merkez,6,NE,3.75
Antalya,Merkez,6,E,3.06
Antalya,Merkez,6,SE,10.44
Antalya,Merkez,6,S,22.5
Antalya,Merkez,6,SW,3.08
Antalya,Merkez,6,W,2.78
Antalya,Merkez,6,NW,35.54
Antalya,Merkez,7,N,23.02
Antalya,Merkez,7,NE,5.15
Antalya,Merkez,7,E,3.24
Antalya,Merkez,7,SE,9.3
Antalya,Merkez,7,S,21.28
Antalya,Merkez,7,SW,1.81
Antalya,Merkez,7,W,2.46
Antalya,Merkez,7,NW,33.74
Antalya,Merkez,8,N,20.55
Antalya,Merkez,8,NE,4.66
Antalya,Merkez,8,E,3.66
Antalya,Merkez,8,SE,10.34
Antalya,Merkez,8,S,26.26
Antalya,Merkez,8,SW,2.04
Antalya,Merkez,8,W,2.62
Antalya,Merkez,8,NW,29.87
Antalya,Merkez,9,N,20.07
Antalya,Merkez,9,NE,4.43
Antalya,Merkez,9,E,3.31
Antalya,Merkez,9,SE,7.6
Antalya,Merkez,9,S,21.72
Antalya,Merkez,9,SW,2.03
Antalya,Merkez,9,W,1.36
Antalya,Merkez,9,NW,39.49
Antalya,Merkez,10,N,24.53
Antalya,Merkez,10,NE,4.92
Antalya,Merkez,10,E,2.61
Antalya,Merkez,10,SE,5.73
Antalya,Merkez,10,S,15.42
Antalya,Merkez,10,SW,2.86
Antalya,Merkez,10,W,1.61
Antalya,Merkez,10,NW,42.33
Antalya,Merkez,11,N,28.17
Antalya,Merkez,11,NE,4.74
Antalya,Merkez,11,E,3.25
Antalya,Merkez,11,SE,5.89
Antalya,Merkez,11,S,8.67
Antalya,Merkez,11,SW,3.99
Antalya,Merkez,11,W,2.4
Antalya,Merkez,11,NW,42.9
Antalya,Merkez,12,N,28.67
Antalya,Merkez,12,NE,5.17
Antalya,Merkez,12,E,2.89
Antalya,Merkez,12,SE,4.62
Antalya,Merkez,12,S,5.52
Antalya,Merkez,12,SW,2.9
Antalya,Merkez,12,W,2.51
Antalya,Merkez,12,NW,47.7
Antalya,Serik,0,N,34.96
Antalya,Serik,0,NE,12.5
Antalya,Serik,0,E,7.45
Antalya,Serik,0,SE,9.64
Antalya,Serik,0,S,15.78
Antalya,Serik,0,SW,4.23
Antalya,Serik,0,W,2.45
Antalya,Serik,0,NW,13.0
Antalya,Serik,1,N,35.42
Antalya,Serik,1,NE,13.66
Antalya,Serik,1,E,11.69
Antalya,Serik,1,SE,13.68
Antalya,Serik,1,S,5.0
Antalya,Serik,1,SW,1.83
Antalya,Serik,1,W,2.02
Antalya,Serik,1,NW,16.71
Antalya,Serik,2,N,37.31
Antalya,Serik,2,NE,13.59
Antalya,Serik,2,E,8.38
Antalya,Serik,2,SE,10.98
Antalya,Serik,2,S,8.61
Antalya,Serik,2,SW,3.05
Antalya,Serik,2,W,2.28
Antalya,Serik,2,NW,15.8
Antalya,Serik,3,N,32.5
