province,district,month,cloud_cover_pct
Yalova,Armutlu,2,61.09
Yalova,Armutlu,3,60.53
Yalova,Armutlu,4,46.58
Yalova,Armutlu,5,48.48
Yalova,Armutlu,6,34.44
Yalova,Armutlu,7,13.67
Yalova,Armutlu,8,16.57
Yalova,Armutlu,9,30.19
Yalova,Armutlu,10,42.65
Yalova,Armutlu,11,51.23
Yalova,Armutlu,12,60.49
Yalova,Merkez,1,66.59
Yalova,Merkez,2,63.94
Yalova,Merkez,3,62.89
Yalova,Merkez,4,49.03
Yalova,Merkez,5,50.83
Yalova,Merkez,6,38.28
Yalova,Merkez,7,19.52
Yalova,Merkez,8,23.0
Yalova,Merkez,9,34.52
Yalova,Merkez,10,47.26
Yalova,Merkez,11,55.13
Yalova,Merkez,12,62.2
Yalova,Termal,1,67.73
Yalova,Termal,2,64.05
Yalova,Termal,3,63.95
Yalova,Termal,4,49.78
Yalova,Termal,5,52.19
Yalova,Termal,6,39.27
Yalova,Termal,7,20.97
Yalova,Termal,8,25.7
Yalova,Termal,9,36.86
Yalova,Termal,10,49.99
Yalova,Termal,11,56.28
Yalova,Termal,12,62.91
Yalova,Çiftlikköy,1,66.59
Yalova,Çiftlikköy,2,63.94
Yalova,Çiftlikköy,3,62.89
Yalova,Çiftlikköy,4,49.03
Yalova,Çiftlikköy,5,50.83
Yalova,Çiftlikköy,6,38.28
Yalova,Çiftlikköy,7,19.52
Yalova,Çiftlikköy,8,23.0
Yalova,Çiftlikköy,9,34.52
Yalova,Çiftlikköy,10,47.26
Yalova,Çiftlikköy,11,55.13
Yalova,Çiftlikköy,12,62.2
Yalova,Çınarcık,1,67.78
Yalova,Çınarcık,2,64.13
Yalova,Çınarcık,3,63.69
Yalova,Çınarcık,4,49.59
Yalova,Çınarcık,5,52.1
Yalova,Çınarcık,6,38.91
Yalova,Çınarcık,7,20.63
Yalova,Çınarcık,8,25.3
Yalova,Çınarcık,9,36.49
Yalova,Çınarcık,10,49.67
Yalova,Çınarcık,11,56.65
Yalova,Çınarcık,12,62.98
Yozgat,Akdağmadeni,1,62.52
Yozgat,Akdağmadeni,2,57.12
Yozgat,Akdağmadeni,3,63.27
Yozgat,Akdağmadeni,4,54.46
Yozgat,Akdağmadeni,5,51.63
Yozgat,Akdağmadeni,6,38.61
Yozgat,Akdağmadeni,7,22.32
Yozgat,Akdağmadeni,8,19.86
Yozgat,Akdağmadeni,9,26.89
Yozgat,Akdağmadeni,10,41.03
Yozgat,Akdağmadeni,11,44.65
Yozgat,Akdağmadeni,12,54.91
Sanliurfa,Ceylanpınar,1,50.16
Sanliurfa,Ceylanpınar,2,43.78
Sanliurfa,Ceylanpınar,3,48.85
Sanliurfa,Ceylanpınar,4,38.51
Sanliurfa,Ceylanpınar,5,29.62
Sanliurfa,Ceylanpınar,6,8.6
Sanliurfa,Ceylanpınar,7,2.68
Sanliurfa,Ceylanpınar,8,2.35
Sanliurfa,Ceylanpınar,9,6.08
Sanliurfa,Ceylanpınar,10,26.22
Sanliurfa,Ceylanpınar,11,39.75
Sanliurfa,Ceylanpınar,12,46.72
Sanliurfa,Halfeti,1,56.86
Sanliurfa,Halfeti,2,49.06
Sanliurfa,Halfeti,3,50.63
Sanliurfa,Halfeti,4,40.87
Sanliurfa,Halfeti,5,33.29
Sanliurfa,Halfeti,6,13.23
Sanliurfa,Halfeti,7,2.87
Sanliurfa,Halfeti,8,4.08
Sanliurfa,Halfeti,9,8.63
Sanliurfa,Halfeti,10,26.97
Sanliurfa,Halfeti,11,40.95
Sanliurfa,Halfeti,12,50.28
Sanliurfa,Harran,1,50.68
Sanliurfa,Harran,2,44.85
Sanliurfa,Harran,3,47.98
Sanliurfa,Harran,4,37.94
Sanliurfa,Harran,5,29.77
Sanliurfa,Harran,6,9.55
Sanliurfa,Harran,7,2.42
Sanliurfa,Harran,8,2.54
Sanliurfa,Harran,9,7.04
Sanliurfa,Harran,10,25.82
Sanliurfa,Harran,11,39.43
Sanliurfa,Harran,12,46.43
Sanliurfa,Hilvan,1,57.17
Sanliurfa,Hilvan,2,49.06
Sanliurfa,Hilvan,3,52.07
Sanliurfa,Hilvan,4,42.49
Sanliurfa,Hilvan,5,34.0
Sanliurfa,Hilvan,6,12.54
Sanliurfa,Hilvan,7,2.96
Sanliurfa,Hilvan,8,3.76
Sanliurfa,Hilvan,9,8.74
Sanliurfa,Hilvan,10,27.39
Sanliurfa,Hilvan,11,41.68
Sanliurfa,Hilvan,12,48.83
Sanliurfa,Merkez,1,54.8
Sanliurfa,Merkez,2,47.23
Sanliurfa,Merkez,3,50.65
Sanliurfa,Merkez,4,40.6
Sanliurfa,Merkez,5,32.51
Sanliurfa,Merkez,6,11.65
Sanliurfa,Merkez,7,2.91
Sanliurfa,Merkez,8,3.57
Sanliurfa,Merkez,9,7.87
Sanliurfa,Merkez,10,26.95
Sanliurfa,Merkez,11,39.9
Sanliurfa,Merkez,12,47.77
Sanliurfa,Siverek,1,57.75
Sanliurfa,Siverek,2,49.47
Sanliurfa,Siverek,3,53.78
Sanliurfa,Siverek,4,43.2
Sanliurfa,Siverek,5,34.64
Sanliurfa,Siverek,6,12.96
Sanliurfa,Siverek,7,4.0
Sanliurfa,Siverek,8,4.38
Sanliurfa,Siverek,9,9.02
Sanliurfa,Siverek,10,27.42
Sanliurfa,Siverek,11,41.45
Sanliurfa,Siverek,12,47.63
Sanliurfa,Suruç,1,53.65
Sanliurfa,Suruç,2,46.6
Sanliurfa,Suruç,3,48.84
Sanliurfa,Suruç,4,39.79
Sanliurfa,Suruç,5,31.46
Sanliurfa,Suruç,6,11.14
Sanliurfa,Suruç,7,2.6
Sanliurfa,Suruç,8,3.18
Sanliurfa,Suruç,9,7.45
Sanliurfa,Suruç,10,26.39
Sanliurfa,Suruç,11,39.66
Sanliurfa,Suruç,12,48.13
Sanliurfa,Viranşehir,1,54.11
Sanliurfa,Viranşehir,2,47.22
Sanliurfa,Viranşehir,3,52.41
Sanliurfa,Viranşehir,4,40.84
Sanliurfa,Viranşehir,5,32.45
Sanliurfa,Viranşehir,6,11.29
Sanliurfa,Viranşehir,7,4.41
Sanliurfa,Viranşehir,8,3.64
Sanliurfa,Viranşehir,9,7.58
Sanliurfa,Viranşehir,10,27.25
Sanliurfa,Viranşehir,11,41.19
Sanliurfa,Viranşehir,12,47.28
Siirt,Aydınlar,1,56.4
Siirt,Aydınlar,2,50.37
Siirt,Aydınlar,3,61.1
Siirt,Aydınlar,4,47.28
Siirt,Aydınlar,5,38.08
Siirt,Aydınlar,6,13.36
Siirt,Aydınlar,7,5.73
Siirt,Aydınlar,8,5.12
Siirt,Aydınlar,9,8.14
Siirt,Aydınlar,10,30.29
Siirt,Aydınlar,11,43.36
Siirt,Aydınlar,12,49.48
Siirt,Baykan,1,59.64
Siirt,Baykan,2,52.91
Siirt,Baykan,3,63.19
Siirt,Baykan,4,49.17
Siirt,Baykan,5,39.39
Siirt,Baykan,6,14.89
Siirt,Baykan,7,6.02
Siirt,Baykan,8,5.04
Siirt,Baykan,9,9.05
Siirt,Baykan,10,31.31
Siirt,Baykan,11,44.29
Siirt,Baykan,12,51.95
Mugla,Bodrum,1,48.03
Mugla,Bodrum,2,43.29
Mugla,Bodrum,3,43.07
Mugla,Bodrum,4,35.21
Mugla,Bodrum,5,31.47
Mugla,Bodrum,6,14.48
Mugla,Bodrum,7,1.94
Mugla,Bodrum,8,3.16
Mugla,Bodrum,9,11.9
Mugla,Bodrum,10,23.29
Mugla,Bodrum,11,38.66
Mugla,Bodrum,12,45.29
Mugla,Dalaman,1,50.94
Mugla,Dalaman,2,44.24
Mugla,Dalaman,3,43.27
Mugla,Dalaman,4,34.59
Mugla,Dalaman,5,31.93
Mugla,Dalaman,6,14.94
Mugla,Dalaman,7,3.19
Mugla,Dalaman,8,4.48
Mugla,Dalaman,9,10.83
Mugla,Dalaman,10,23.25
Mugla,Dalaman,11,37.21
Mugla,Dalaman,12,45.89
Mugla,Datça,1,47.66
Mugla,Datça,2,41.91
Mugla,Datça,3,41.62
Mugla,Datça,4,33.92
Mugla,Datça,5,29.37
Mugla,Datça,6,11.98
Mugla,Datça,7,1.4
Mugla,Datça,8,2.17
Mugla,Datça,9,9.91
Mugla,Datça,10,21.82
Mugla,Datça,11,37.6
Mugla,Datça,12,44.4
Mugla,Fethiye,1,50.41
Mugla,Fethiye,2,44.28
Mugla,Fethiye,3,43.41
Mugla,Fethiye,4,34.67
Mugla,Fethiye,5,31.83
Mugla,Fethiye,6,15.0
Mugla,Fethiye,7,3.81
Mugla,Fethiye,8,5.5
Mugla,Fethiye,9,11.11
Mugla,Fethiye,10,23.52
Mugla,Fethiye,11,36.21
Mugla,Fethiye,12,44.3
Mugla,Kavaklıdere,1,54.09
Mugla,Kavaklıdere,2,48.2
Mugla,Kavaklıdere,3,48.54
Mugla,Kavaklıdere,4,39.69
Mugla,Kavaklıdere,5,36.98
Mugla,Kavaklıdere,6,23.15
Mugla,Kavaklıdere,7,8.18
Mugla,Kavaklıdere,8,11.84
Mugla,Kavaklıdere,9,16.01
Mugla,Kavaklıdere,10,24.22
Mugla,Kavaklıdere,11,39.08
Mugla,Kavaklıdere,12,48.78
Mugla,Köyceğiz,1,53.32
Mugla,Köyceğiz,2,47.12
Mugla,Köyceğiz,3,46.35
Mugla,Köyceğiz,4,37.03
Mugla,Köyceğiz,5,33.98
Mugla,Köyceğiz,6,18.52
Mugla,Köyceğiz,7,4.78
Mugla,Köyceğiz,8,7.16
Mugla,Köyceğiz,9,12.45
Mugla,Köyceğiz,10,23.87
Mugla,Köyceğiz,11,38.15
Mugla,Köyceğiz,12,47.75
Mugla,Marmaris,1,51.67
Mugla,Marmaris,2,45.76
Mugla,Marmaris,3,45.81
Mugla,Marmaris,4,36.92
Mugla,Marmaris,5,32.93
Mugla,Marmaris,6,15.9
Mugla,Marmaris,7,3.26
Mugla,Marmaris,8,4.67
Mugla,Marmaris,9,10.99
Mugla,Marmaris,10,23.63
Mugla,Marmaris,11,40.19
Mugla,Marmaris,12,47.55
Mugla,Merkez,1,56.2
Mugla,Merkez,2,50.35
Mugla,Merkez,3,49.21
Mugla,Merkez,4,39.61
Mugla,Merkez,5,35.77
Mugla,Merkez,6,21.03
Mugla,Merkez,7,6.23
Mugla,Merkez,8,8.36
Mugla,Merkez,9,14.23
Mugla,Merkez,10,24.91
Mugla,Merkez,11,41.63
Mugla,Merkez,12,50.15
Mugla,Milas,1,48.41
Mugla,Milas,2,43.16
Mugla,Milas,3,43.35
Mugla,Milas,4,36.4
Mugla,Milas,5,33.32
Mugla,Milas,6,17.82
Mugla,Milas,7,3.79
Mugla,Milas,8,5.51
Mugla,Milas,9,12.24
Mugla,Milas,10,21.85
Mugla,Milas,11,37.03
Mugla,Milas,12,44.03
Mugla,Ortaca,1,51.54
Mugla,Ortaca,2,45.78
Mugla,Ortaca,3,44.63
Mugla,Ortaca,4,36.39
Mugla,Ortaca,5,32.5
Mugla,Ortaca,6,16.66
Mugla,Ortaca,7,3.74
Mugla,Ortaca,8,5.0
Mugla,Ortaca,9,11.44
Mugla,Ortaca,10,23.62
Mugla,Ortaca,11,37.74
Mugla,Ortaca,12,46.74
Kirklareli,Pınarhisar,1,64.42
Kirklareli,Pınarhisar,2,64.02
Kirklareli,Pınarhisar,3,61.7
Kirklareli,Pınarhisar,4,48.51
Kirklareli,Pınarhisar,5,51.83
Kirklareli,Pınarhisar,6,38.25
Kirklareli,Pınarhisar,7,17.92
Kirklareli,Pınarhisar,8,17.52
Kirklareli,Pınarhisar,9,34.65
Kirklareli,Pınarhisar,10,43.33
Kirklareli,Pınarhisar,11,57.21
Kirklareli,Pınarhisar,12,62.31
Kirklareli,Vize,1,66.9
Kirklareli,Vize,2,66.04
Kirklareli,Vize,3,62.87
Kirklareli,Vize,4,49.58
Kirklareli,Vize,5,52.63
Kirklareli,Vize,6,39.09
Kirklareli,Vize,7,18.36
Kirklareli,Vize,8,19.71
Kirklareli,Vize,9,36.69
Kirklareli,Vize,10,47.64
Kirklareli,Vize,11,62.32
Kirklareli,Vize,12,65.18
Kirsehir,Akpınar,1,56.87
Kirsehir,Akpınar,2,52.89
Kirsehir,Akpınar,3,57.68
Kirsehir,Akpınar,4,48.22
Kirsehir,Akpınar,5,45.85
Kirsehir,Akpınar,6,32.67
Kirsehir,Akpınar,7,11.56
Kirsehir,Akpınar,8,11.64
Kirsehir,Akpınar,9,18.25
Kirsehir,Akpınar,10,32.73
Kirsehir,Akpınar,11,40.77
Kirsehir,Akpınar,12,52.57
Kirsehir,Akçakent,1,56.87
Kirsehir,Akçakent,2,53.4
Kirsehir,Akçakent,3,57.73
Kirsehir,Akçakent,4,48.34
Kirsehir,Akçakent,5,46.9
Kirsehir,Akçakent,6,33.49
Kirsehir,Akçakent,7,12.41
Kirsehir,Akçakent,8,12.41
Kirsehir,Akçakent,9,19.3
Kirsehir,Akçakent,10,33.5
Kirsehir,Akçakent,11,40.52
Kirsehir,Akçakent,12,52.21
Kirsehir,Boztepe,1,59.28
Kirsehir,Boztepe,2,54.48
Kirsehir,Boztepe,3,57.97
Kirsehir,Boztepe,4,49.15
Kirsehir,Boztepe,5,46.1
Kirsehir,Boztepe,6,32.46
Kirsehir,Boztepe,7,11.87
Kirsehir,Boztepe,8,11.58
Kirsehir,Boztepe,9,18.43
Kirsehir,Boztepe,10,33.51
Kirsehir,Boztepe,11,42.42
Kirsehir,Boztepe,12,54.34
Kirsehir,Kaman,1,58.52
Kirsehir,Kaman,2,53.84
Kirsehir,Kaman,3,57.5
Kirsehir,Kaman,4,47.57
Kirsehir,Kaman,5,45.53
Kirsehir,Kaman,6,32.93
Kirsehir,Kaman,7,11.51
Kirsehir,Kaman,8,11.54
Kirsehir,Kaman,9,18.31
Kirsehir,Kaman,10,32.27
Kirsehir,Kaman,11,41.44
Kirsehir,Kaman,12,54.43
Kirsehir,Merkez,1,59.15
Kirsehir,Merkez,2,53.71
Kirsehir,Merkez,3,56.96
Kirsehir,Merkez,4,47.71
Kirsehir,Merkez,5,44.69
Kirsehir,Merkez,6,31.37
Kirsehir,Merkez,7,10.72
Kirsehir,Merkez,8,10.4
Kirsehir,Merkez,9,16.77
Kirsehir,Merkez,10,31.82
Kirsehir,Merkez,11,41.06
Kirsehir,Merkez,12,53.7
Kirsehir,Mucur,1,59.22
Kirsehir,Mucur,2,54.0
Kirsehir,Mucur,3,57.15
Kirsehir,Mucur,4,48.22
Kirsehir,Mucur,5,44.65
Kirsehir,Mucur,6,31.03
Kirsehir,Mucur,7,10.38
Kirsehir,Mucur,8,9.78
Kirsehir,Mucur,9,16.22
Kirsehir,Mucur,10,31.89
Kirsehir,Mucur,11,41.17
Kirsehir,Mucur,12,53.6
Kirsehir,Çiçekdağı,1,57.96
Kirsehir,Çiçekdağı,2,53.94
Kirsehir,Çiçekdağı,3,58.38
Kirsehir,Çiçekdağı,4,49.38
Kirsehir,Çiçekdağı,5,47.29
Kirsehir,Çiçekdağı,6,33.0
Kirsehir,Çiçekdağı,7,12.08
Kirsehir,Çiçekdağı,8,12.11
Kirsehir,Çiçekdağı,9,19.18
Kirsehir,Çiçekdağı,10,33.43
Kirsehir,Çiçekdağı,11,40.99
Kirsehir,Çiçekdağı,12,52.93
Kocaeli,Derince,1,69.84
Kocaeli,Derince,2,67.72
Kocaeli,Derince,3,66.5
Kocaeli,Derince,4,53.12
Kocaeli,Derince,5,55.35
Kocaeli,Derince,6,46.4
Kocaeli,Derince,7,29.68
Kocaeli,Derince,8,32.84
Kocaeli,Derince,9,43.62
Kocaeli,Derince,10,55.0
Kocaeli,Derince,11,61.53
Kocaeli,Derince,12,66.11
K. Maras,Göksun,1,64.55
K. Maras,Göksun,2,58.43
K. Maras,Göksun,3,60.39
K. Maras,Göksun,4,53.91
K. Maras,Göksun,5,46.15
K. Maras,Göksun,6,30.92
K. Maras,Göksun,7,9.37
K. Maras,Göksun,8,12.44
K. Maras,Göksun,9,17.15
K. Maras,Göksun,10,31.25
K. Maras,Göksun,11,45.44
K. Maras,Göksun,12,59.39
K. Maras,Nurhak,1,63.75
K. Maras,Nurhak,2,56.67
K. Maras,Nurhak,3,57.18
K. Maras,Nurhak,4,47.79
K. Maras,Nurhak,5,39.94
K. Maras,Nurhak,6,20.07
K. Maras,Nurhak,7,5.64
K. Maras,Nurhak,8,7.53
K. Maras,Nurhak,9,12.99
K. Maras,Nurhak,10,30.4
K. Maras,Nurhak,11,45.33
K. Maras,Nurhak,12,54.3
K. Maras,Pazarcık,1,59.46
K. Maras,Pazarcık,2,52.47
K. Maras,Pazarcık,3,53.61
K. Maras,Pazarcık,4,44.73
K. Maras,Pazarcık,5,37.51
K. Maras,Pazarcık,6,19.05
K. Maras,Pazarcık,7,6.02
K. Maras,Pazarcık,8,7.79
K. Maras,Pazarcık,9,11.71
K. Maras,Pazarcık,10,28.32
K. Maras,Pazarcık,11,41.36
K. Maras,Pazarcık,12,50.04
K. Maras,Türkoğlu,1,59.31
K. Maras,Türkoğlu,2,51.92
K. Maras,Türkoğlu,3,53.96
K. Maras,Türkoğlu,4,46.06
K. Maras,Türkoğlu,5,39.04
K. Maras,Türkoğlu,6,22.62
K. Maras,Türkoğlu,7,8.04
K. Maras,Türkoğlu,8,9.94
K. Maras,Türkoğlu,9,12.66
K. Maras,Türkoğlu,10,28.69
K. Maras,Türkoğlu,11,41.01
K. Maras,Türkoğlu,12,50.52
K. Maras,Çağlayancerit,1,61.38
K. Maras,Çağlayancerit,2,54.21
K. Maras,Çağlayancerit,3,55.44
K. Maras,Çağlayancerit,4,46.12
K. Maras,Çağlayancerit,5,39.27
K. Maras,Çağlayancerit,6,19.95
K. Maras,Çağlayancerit,7,6.11
K. Maras,Çağlayancerit,8,7.56
K. Maras,Çağlayancerit,9,12.46
K. Maras,Çağlayancerit,10,29.83
K. Maras,Çağlayancerit,11,43.61
K. Maras,Çağlayancerit,12,52.0
Karabük,Eflani,1,69.82
Karabük,Eflani,2,68.35
Karabük,Eflani,3,67.01
Karabük,Eflani,4,56.24
Karabük,Eflani,5,58.62
Karabük,Eflani,6,50.03
Karabük,Eflani,7,27.85
Karabük,Eflani,8,27.96
Karabük,Eflani,9,37.06
Karabük,Eflani,10,51.49
Karabük,Eflani,11,56.13
Karabük,Eflani,12,65.5
Karabük,Eskipazar,1,67.22
Karabük,Eskipazar,2,67.08
Karabük,Eskipazar,3,67.93
Karabük,Eskipazar,4,57.63
Karabük,Eskipazar,5,61.88
Karabük,Eskipazar,6,55.54
Karabük,Eskipazar,7,35.13
Karabük,Eskipazar,8,34.06
Karabük,Eskipazar,9,40.59
Karabük,Eskipazar,10,51.92
Karabük,Eskipazar,11,54.2
Karabük,Eskipazar,12,62.94
Karabük,Merkez,1,68.9
Karabük,Merkez,2,67.71
Karabük,Merkez,3,67.04
Karabük,Merkez,4,55.99
Karabük,Merkez,5,58.27
Karabük,Merkez,6,51.09
Karabük,Merkez,7,30.52
Karabük,Merkez,8,30.64
Karabük,Merkez,9,37.75
Karabük,Merkez,10,52.03
Karabük,Merkez,11,56.13
Karabük,Merkez,12,64.42
Karabük,Ovacık,1,65.93
Karabük,Ovacık,2,65.29
Karabük,Ovacık,3,65.51
Karabük,Ovacık,4,55.63
Karabük,Ovacık,5,58.32
Karabük,Ovacık,6,48.77
Karabük,Ovacık,7,26.18
Karabük,Ovacık,8,26.93
Karabük,Ovacık,9,33.87
Karabük,Ovacık,10,47.04
Karabük,Ovacık,11,52.01
Karabük,Ovacık,12,62.12
Karabük,Safranbolu,1,68.86
Karabük,Safranbolu,2,67.88
Karabük,Safranbolu,3,66.49
Karabük,Safranbolu,4,55.62
Karabük,Safranbolu,5,57.82
Karabük,Safranbolu,6,49.83
Karabük,Safranbolu,7,28.02
Karabük,Safranbolu,8,27.5
Karabük,Safranbolu,9,36.27
Karabük,Safranbolu,10,52.85
Karabük,Safranbolu,11,56.43
Karabük,Safranbolu,12,64.8
Gaziantep,Yavuzeli,1,58.3
Gaziantep,Yavuzeli,2,50.69
Gaziantep,Yavuzeli,3,51.53
Gaziantep,Yavuzeli,4,42.12
Gaziantep,Yavuzeli,5,35.38
Gaziantep,Yavuzeli,6,15.63
Gaziantep,Yavuzeli,7,4.13
Gaziantep,Yavuzeli,8,5.58
Gaziantep,Yavuzeli,9,9.85
Gaziantep,Yavuzeli,10,27.73
Gaziantep,Yavuzeli,11,41.45
Gaziantep,Yavuzeli,12,49.56
Gaziantep,İslahiye,1,60.37
Gaziantep,İslahiye,2,52.86
Gaziantep,İslahiye,3,53.94
Gaziantep,İslahiye,4,44.4
Gaziantep,İslahiye,5,36.14
Gaziantep,İslahiye,6,18.73
Gaziantep,İslahiye,7,6.59
Gaziantep,İslahiye,8,8.31
Gaziantep,İslahiye,9,11.82
Gaziantep,İslahiye,10,29.06
Gaziantep,İslahiye,11,42.32
Gaziantep,İslahiye,12,52.61
Gaziantep,Şahinbey,1,57.42
Gaziantep,Şahinbey,2,50.14
Gaziantep,Şahinbey,3,51.7
Gaziantep,Şahinbey,4,42.05
Gaziantep,Şahinbey,5,34.18
Gaziantep,Şahinbey,6,14.37
Gaziantep,Şahinbey,7,3.79
Gaziantep,Şahinbey,8,5.26
Gaziantep,Şahinbey,9,9.14
Gaziantep,Şahinbey,10,27.63
Gaziantep,Şahinbey,11,41.75
Gaziantep,Şahinbey,12,50.1
Gaziantep,Şehitkamil,1,57.69
Gaziantep,Şehitkamil,2,50.38
Gaziantep,Şehitkamil,3,51.85
Gaziantep,Şehitkamil,4,42.21
Gaziantep,Şehitkamil,5,34.32
Gaziantep,Şehitkamil,6,14.49
Gaziantep,Şehitkamil,7,3.82
Gaziantep,Şehitkamil,8,5.2
Gaziantep,Şehitkamil,9,9.28
Gaziantep,Şehitkamil,10,27.69
Gaziantep,Şehitkamil,11,41.98
Gaziantep,Şehitkamil,12,50.22
Giresun,Alucra,1,68.78
Giresun,Alucra,2,59.21
Giresun,Alucra,3,66.53
Giresun,Alucra,4,57.11
Giresun,Alucra,5,55.75
Giresun,Alucra,6,40.7
Giresun,Alucra,7,26.43
Giresun,Alucra,8,24.16
Giresun,Alucra,9,29.04
Giresun,Alucra,10,43.38
Giresun,Alucra,11,52.65
Giresun,Alucra,12,63.24
Giresun,Bulancak,1,69.59
Giresun,Bulancak,2,65.24
Giresun,Bulancak,3,68.44
Giresun,Bulancak,4,58.9
Giresun,Bulancak,5,58.14
Giresun,Bulancak,6,52.3
Giresun,Bulancak,7,43.08
Giresun,Bulancak,8,46.67
Giresun,Bulancak,9,48.89
Giresun,Bulancak,10,60.03
Giresun,Bulancak,11,58.77
Giresun,Bulancak,12,63.43
Giresun,Dereli,1,70.71
Giresun,Dereli,2,66.49
Giresun,Dereli,3,70.79
Giresun,Dereli,4,63.14
Giresun,Dereli,5,62.55
Giresun,Dereli,6,64.47
Giresun,Dereli,7,59.75
Giresun,Dereli,8,65.77
Giresun,Dereli,9,59.17
Giresun,Dereli,10,62.33
Giresun,Dereli,11,62.03
Giresun,Dereli,12,64.68
Giresun,Doğankent,1,69.48
Giresun,Doğankent,2,64.9
Giresun,Doğankent,3,70.11
Giresun,Doğankent,4,61.65
Giresun,Doğankent,5,60.27
Giresun,Doğankent,6,62.95
Giresun,Doğankent,7,57.82
Giresun,Doğankent,8,64.02
Giresun,Doğankent,9,56.68
Giresun,Doğankent,10,61.24
Giresun,Doğankent,11,60.16
Giresun,Doğankent,12,62.59
Giresun,Espiye,1,70.19
Giresun,Espiye,2,66.85
Giresun,Espiye,3,68.93
Giresun,Espiye,4,59.64
Giresun,Espiye,5,59.39
Giresun,Espiye,6,56.41
Giresun,Espiye,7,47.41
Giresun,Espiye,8,52.79
Giresun,Espiye,9,52.33
Giresun,Espiye,10,61.2
Giresun,Espiye,11,60.13
Giresun,Espiye,12,63.75
Giresun,Eynesil,1,68.81
Giresun,Eynesil,2,64.33
Giresun,Eynesil,3,68.59
Giresun,Eynesil,4,59.09
Giresun,Eynesil,5,58.52
Giresun,Eynesil,6,56.17
Giresun,Eynesil,7,47.8
Giresun,Eynesil,8,53.17
Giresun,Eynesil,9,49.82
Giresun,Eynesil,10,58.46
Giresun,Eynesil,11,58.14
Giresun,Eynesil,12,62.0
Denizli,Buldan,1,52.58
Denizli,Buldan,2,48.61
Denizli,Buldan,3,50.03
Denizli,Buldan,4,41.4
Denizli,Buldan,5,40.82
Denizli,Buldan,6,26.91
Denizli,Buldan,7,7.34
Denizli,Buldan,8,10.03
Denizli,Buldan,9,15.94
Denizli,Buldan,10,25.39
Denizli,Buldan,11,38.19
Denizli,Buldan,12,47.41
Denizli,Güney,1,52.18
Denizli,Güney,2,48.0
Denizli,Güney,3,50.79
Denizli,Güney,4,42.1
Denizli,Güney,5,41.27
Denizli,Güney,6,28.1
Denizli,Güney,7,8.13
Denizli,Güney,8,10.79
Denizli,Güney,9,16.39
Denizli,Güney,10,25.43
Denizli,Güney,11,37.25
Denizli,Güney,12,46.28
Denizli,Honaz,1,52.78
Denizli,Honaz,2,47.69
Denizli,Honaz,3,50.86
Denizli,Honaz,4,41.71
Denizli,Honaz,5,39.39
Denizli,Honaz,6,26.01
Denizli,Honaz,7,7.7
Denizli,Honaz,8,9.97
Denizli,Honaz,9,15.39
Denizli,Honaz,10,24.43
Denizli,Honaz,11,36.9
Denizli,Honaz,12,47.6
Denizli,Kale,1,53.36
Denizli,Kale,2,47.99
Denizli,Kale,3,49.23
Denizli,Kale,4,40.06
Denizli,Kale,5,37.61
Denizli,Kale,6,23.99
Denizli,Kale,7,7.7
Denizli,Kale,8,11.18
Denizli,Kale,9,15.74
Denizli,Kale,10,24.52
Denizli,Kale,11,37.41
Denizli,Kale,12,48.09
Denizli,Merkez,1,53.08
Denizli,Merkez,2,47.62
Denizli,Merkez,3,50.74
Denizli,Merkez,4,41.18
Denizli,Merkez,5,39.27
Denizli,Merkez,6,25.38
Denizli,Merkez,7,6.97
Denizli,Merkez,8,9.46
Denizli,Merkez,9,15.05
Denizli,Merkez,10,24.61
Denizli,Merkez,11,37.67
Denizli,Merkez,12,47.86
Denizli,Sarayköy,1,52.58
Denizli,Sarayköy,2,47.09
Denizli,Sarayköy,3,49.54
Denizli,Sarayköy,4,40.76
Denizli,Sarayköy,5,39.67
Denizli,Sarayköy,6,25.93
Denizli,Sarayköy,7,6.74
Denizli,Sarayköy,8,8.97
Denizli,Sarayköy,9,14.78
Denizli,Sarayköy,10,24.56
Denizli,Sarayköy,11,37.08
Denizli,Sarayköy,12,46.79
Denizli,Serinhisar,1,57.45
Denizli,Serinhisar,2,50.84
Denizli,Serinhisar,3,53.43
Denizli,Serinhisar,4,43.12
Denizli,Serinhisar,5,40.34
Denizli,Serinhisar,6,26.93
Denizli,Serinhisar,7,10.7
Denizli,Serinhisar,8,13.52
Denizli,Serinhisar,9,17.78
Denizli,Serinhisar,10,26.46
Denizli,Serinhisar,11,40.13
Denizli,Serinhisar,12,52.29
Denizli,Tavas,1,54.48
Denizli,Tavas,2,48.71
Denizli,Tavas,3,50.51
Denizli,Tavas,4,41.06
Denizli,Tavas,5,38.53
Denizli,Tavas,6,24.31
Denizli,Tavas,7,7.76
Denizli,Tavas,8,10.6
Denizli,Tavas,9,15.77
Denizli,Tavas,10,24.71
Denizli,Tavas,11,38.11
Denizli,Tavas,12,49.13
Denizli,Çal,1,52.14
Denizli,Çal,2,47.53
Denizli,Çal,3,51.16
Denizli,Çal,4,42.93
Denizli,Çal,5,42.24
Denizli,Çal,6,29.47
Denizli,Çal,7,9.58
Denizli,Çal,8,11.68
Denizli,Çal,9,17.16
Denizli,Çal,10,25.31
Denizli,Çal,11,36.83
Denizli,Çal,12,46.65
Denizli,Çameli,1,55.03
Denizli,Çameli,2,49.54
